id,indicator_code,spatial_dim_type,spatial_dim,time_dim_type,parent_location_code,parent_location,time_dim,numeric_value,low,high,date,time_dimension_value,time_dimension_begin,time_dimension_end
161329,MDG_0000000026,COUNTRY,SUR,YEAR,AMR,Americas,1990,349.7792892,272.5728819,454.7090022,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
162294,MDG_0000000026,COUNTRY,BGR,YEAR,EUR,Europe,2016,6.925176802,5.042347171,9.388067925,2025-04-07 06:46:44.380000+02:00,2016,2016-01-01 00:00:00+01:00,2016-12-31 00:00:00+01:00
163096,MDG_0000000026,COUNTRY,HRV,YEAR,EUR,Europe,2001,7.445577996,6.261880498,8.903165216,2025-04-07 06:46:44.380000+02:00,2001,2001-01-01 00:00:00+01:00,2001-12-31 00:00:00+01:00
169591,MDG_0000000026,COUNTRY,FSM,YEAR,WPR,Western Pacific,2009,186.1870117,89.16472645,376.9373928,2025-04-10 15:44:11.957000+02:00,2009,2009-01-01 00:00:00+01:00,2009-12-31 00:00:00+01:00
172696,MDG_0000000026,COUNTRY,SMR,YEAR,EUR,Europe,2013,7.882290696,3.698674475,15.04952915,2025-04-10 15:44:11.957000+02:00,2013,2013-01-01 00:00:00+01:00,2013-12-31 00:00:00+01:00
174480,MDG_0000000026,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,2018,37.54945739,27.22541894,50.29731086,2025-04-10 15:44:11.957000+02:00,2018,2018-01-01 00:00:00+01:00,2018-12-31 00:00:00+01:00
174890,MDG_0000000026,COUNTRY,MLT,YEAR,EUR,Europe,1990,17.36959417,12.65436268,23.63734714,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
176826,MDG_0000000026,COUNTRY,BEN,YEAR,AFR,Africa,2012,617.8774539,503.2988111,765.6476506,2025-04-10 15:44:11.957000+02:00,2012,2012-01-01 00:00:00+01:00,2012-12-31 00:00:00+01:00
180616,MDG_0000000026,COUNTRY,MHL,YEAR,WPR,Western Pacific,2012,206.9651637,101.8853729,416.4617357,2025-04-10 15:44:11.957000+02:00,2012,2012-01-01 00:00:00+01:00,2012-12-31 00:00:00+01:00
180947,MDG_0000000026,COUNTRY,BFA,YEAR,AFR,Africa,1994,650.50377,509.7460142,824.8215999,2025-04-10 15:44:11.957000+02:00,1994,1994-01-01 00:00:00+01:00,1994-12-31 00:00:00+01:00
184041,MDG_0000000026,COUNTRY,ITA,YEAR,EUR,Europe,2023,6.476819204,4.969084239,8.5724508,2025-04-07 06:46:44.380000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
189956,MDG_0000000026,COUNTRY,SEN,YEAR,AFR,Africa,2001,559.5607383,453.2394312,688.2860869,2025-04-10 15:44:11.957000+02:00,2001,2001-01-01 00:00:00+01:00,2001-12-31 00:00:00+01:00
191440,MDG_0000000026,COUNTRY,HND,YEAR,AMR,Americas,2006,72.25393341,63.68154894,79.00711158,2025-04-10 15:44:11.957000+02:00,2006,2006-01-01 00:00:00+01:00,2006-12-31 00:00:00+01:00
192895,MDG_0000000026,COUNTRY,ESP,YEAR,EUR,Europe,2011,4.038555357,3.475975079,4.742842201,2025-04-07 06:46:44.380000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
194575,MDG_0000000026,COUNTRY,PNG,YEAR,WPR,Western Pacific,1992,339.7889494,229.5312061,502.5479713,2025-04-10 15:44:11.957000+02:00,1992,1992-01-01 00:00:00+01:00,1992-12-31 00:00:00+01:00
194730,MDG_0000000026,COUNTRY,MMR,YEAR,SEAR,South-East Asia,1992,542.1927787,368.1119752,752.6918371,2025-04-10 15:44:11.957000+02:00,1992,1992-01-01 00:00:00+01:00,1992-12-31 00:00:00+01:00
195513,MDG_0000000026,COUNTRY,CZE,YEAR,EUR,Europe,2009,4.245475475,3.339736892,5.395533306,2025-04-07 06:46:44.380000+02:00,2009,2009-01-01 00:00:00+01:00,2009-12-31 00:00:00+01:00
196978,MDG_0000000026,COUNTRY,TGO,YEAR,AFR,Africa,2023,348.9030607,219.184741,526.48832,2025-04-10 15:44:11.957000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
197701,MDG_0000000026,COUNTRY,CAF,YEAR,AFR,Africa,2000,1489.749136,1000.262045,2227.955043,2025-04-10 15:44:11.957000+02:00,2000,2000-01-01 00:00:00+01:00,2000-12-31 00:00:00+01:00
200023,MDG_0000000026,COUNTRY,PLW,YEAR,WPR,Western Pacific,2004,106.4382529,54.28503511,198.943475,2025-04-10 15:44:11.957000+02:00,2004,2004-01-01 00:00:00+01:00,2004-12-31 00:00:00+01:00
200236,MDG_0000000026,COUNTRY,HRV,YEAR,EUR,Europe,2007,6.261743102,5.277393737,7.629909193,2025-04-07 06:46:44.380000+02:00,2007,2007-01-01 00:00:00+01:00,2007-12-31 00:00:00+01:00
201625,MDG_0000000026,COUNTRY,ESP,YEAR,EUR,Europe,2008,4.394328729,3.804924724,5.116789118,2025-04-07 06:46:44.380000+02:00,2008,2008-01-01 00:00:00+01:00,2008-12-31 00:00:00+01:00
203514,MDG_0000000026,COUNTRY,ISL,YEAR,EUR,Europe,1997,7.57566749,5.22206558,10.38165532,2025-04-10 15:44:11.957000+02:00,1997,1997-01-01 00:00:00+01:00,1997-12-31 00:00:00+01:00
203606,MDG_0000000026,COUNTRY,AND,YEAR,EUR,Europe,2014,9.705653359,4.473017144,18.91452641,2025-04-07 06:46:44.380000+02:00,2014,2014-01-01 00:00:00+01:00,2014-12-31 00:00:00+01:00
203989,MDG_0000000026,COUNTRY,GNQ,YEAR,AFR,Africa,1995,586.9696276,402.5797996,845.2080702,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
207154,MDG_0000000026,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,2015,7.99909698,5.598967241,11.42330456,2025-04-10 15:44:11.957000+02:00,2015,2015-01-01 00:00:00+01:00,2015-12-31 00:00:00+01:00
208964,MDG_0000000026,COUNTRY,ISL,YEAR,EUR,Europe,2009,4.725592,2.401362217,7.663872993,2025-04-07 06:46:44.380000+02:00,2009,2009-01-01 00:00:00+01:00,2009-12-31 00:00:00+01:00
211938,MDG_0000000026,COUNTRY,UZB,YEAR,EUR,Europe,2008,35.30642611,28.92544947,42.91151792,2025-04-10 15:44:11.957000+02:00,2008,2008-01-01 00:00:00+01:00,2008-12-31 00:00:00+01:00
212904,MDG_0000000026,COUNTRY,LCA,YEAR,AMR,Americas,2012,55.39059097,39.61970555,78.85730809,2025-04-10 15:44:11.957000+02:00,2012,2012-01-01 00:00:00+01:00,2012-12-31 00:00:00+01:00
213854,MDG_0000000026,COUNTRY,WSM,YEAR,WPR,Western Pacific,2003,86.65356962,46.43630408,162.0113153,2025-04-10 15:44:11.957000+02:00,2003,2003-01-01 00:00:00+01:00,2003-12-31 00:00:00+01:00
215376,MDG_0000000026,COUNTRY,CMR,YEAR,AFR,Africa,1988,558.5191854,422.121258,720.0362184,2025-04-10 15:44:11.957000+02:00,1988,1988-01-01 00:00:00+01:00,1988-12-31 00:00:00+01:00
215791,MDG_0000000026,COUNTRY,FIN,YEAR,EUR,Europe,2018,7.925868845,5.523071581,11.40652539,2025-04-10 15:44:11.957000+02:00,2018,2018-01-01 00:00:00+01:00,2018-12-31 00:00:00+01:00
218925,MDG_0000000026,COUNTRY,BWA,YEAR,AFR,Africa,1999,131.0600521,114.6519967,151.9968393,2025-04-10 15:44:11.957000+02:00,1999,1999-01-01 00:00:00+01:00,1999-12-31 00:00:00+01:00
220808,MDG_0000000026,COUNTRY,ZMB,YEAR,AFR,Africa,1999,377.9097469,311.1000697,454.7403967,2025-04-10 15:44:11.957000+02:00,1999,1999-01-01 00:00:00+01:00,1999-12-31 00:00:00+01:00
222098,MDG_0000000026,COUNTRY,MOZ,YEAR,AFR,Africa,2019,111.3932605,84.53490498,146.6085188,2025-04-10 15:44:11.957000+02:00,2019,2019-01-01 00:00:00+01:00,2019-12-31 00:00:00+01:00
225172,MDG_0000000026,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,1999,1169.870531,670.2650445,1887.978689,2025-04-10 15:44:11.957000+02:00,1999,1999-01-01 00:00:00+01:00,1999-12-31 00:00:00+01:00
226117,MDG_0000000026,COUNTRY,PER,YEAR,AMR,Americas,2012,78.76699483,76.00243021,81.29355238,2025-04-10 15:44:11.957000+02:00,2012,2012-01-01 00:00:00+01:00,2012-12-31 00:00:00+01:00
226332,MDG_0000000026,COUNTRY,SGP,YEAR,WPR,Western Pacific,1994,16.06117528,13.07268008,19.53873827,2025-04-10 15:44:11.957000+02:00,1994,1994-01-01 00:00:00+01:00,1994-12-31 00:00:00+01:00
226795,MDG_0000000026,COUNTRY,SEN,YEAR,AFR,Africa,2011,414.7133818,336.2331055,526.7761525,2025-04-10 15:44:11.957000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
227355,MDG_0000000026,COUNTRY,BGD,YEAR,SEAR,South-East Asia,2001,494.798851,375.902356,643.577876,2025-04-10 15:44:11.957000+02:00,2001,2001-01-01 00:00:00+01:00,2001-12-31 00:00:00+01:00
230067,MDG_0000000026,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,2004,4.128206583,2.789164348,5.996843209,2025-04-07 06:46:44.380000+02:00,2004,2004-01-01 00:00:00+01:00,2004-12-31 00:00:00+01:00
230171,MDG_0000000026,COUNTRY,MMR,YEAR,SEAR,South-East Asia,2012,242.8505989,179.1688945,330.98466,2025-04-10 15:44:11.957000+02:00,2012,2012-01-01 00:00:00+01:00,2012-12-31 00:00:00+01:00
230651,MDG_0000000026,COUNTRY,NZL,YEAR,WPR,Western Pacific,2008,9.82274339,8.543170888,11.25018403,2025-04-10 15:44:11.957000+02:00,2008,2008-01-01 00:00:00+01:00,2008-12-31 00:00:00+01:00
230672,MDG_0000000026,COUNTRY,TUR,YEAR,EUR,Europe,1996,35.88196766,25.2500785,46.2350239,2025-04-10 15:44:11.957000+02:00,1996,1996-01-01 00:00:00+01:00,1996-12-31 00:00:00+01:00
230702,MDG_0000000026,COUNTRY,ROU,YEAR,EUR,Europe,2000,45.24842339,38.15978598,54.23295551,2025-04-10 15:44:11.957000+02:00,2000,2000-01-01 00:00:00+01:00,2000-12-31 00:00:00+01:00
230920,MDG_0000000026,COUNTRY,THA,YEAR,SEAR,South-East Asia,1999,48.17079324,39.62087803,56.81989861,2025-04-10 15:44:11.957000+02:00,1999,1999-01-01 00:00:00+01:00,1999-12-31 00:00:00+01:00
232436,MDG_0000000026,COUNTRY,MNE,YEAR,EUR,Europe,1999,11.67575483,7.48222682,17.53708,2025-04-10 15:44:11.957000+02:00,1999,1999-01-01 00:00:00+01:00,1999-12-31 00:00:00+01:00
234737,MDG_0000000026,COUNTRY,ETH,YEAR,AFR,Africa,2002,825.9432302,667.5449062,1014.794968,2025-04-10 15:44:11.957000+02:00,2002,2002-01-01 00:00:00+01:00,2002-12-31 00:00:00+01:00
235234,MDG_0000000026,COUNTRY,MNG,YEAR,WPR,Western Pacific,1993,181.2268138,147.6071928,223.6370762,2025-04-10 15:44:11.957000+02:00,1993,1993-01-01 00:00:00+01:00,1993-12-31 00:00:00+01:00
236457,MDG_0000000026,COUNTRY,AND,YEAR,EUR,Europe,1987,18.580207,11.04892747,31.03131643,2025-04-10 15:44:11.957000+02:00,1987,1987-01-01 00:00:00+01:00,1987-12-31 00:00:00+01:00
237422,MDG_0000000026,COUNTRY,THA,YEAR,SEAR,South-East Asia,2003,41.77829752,36.20108529,47.35423874,2025-04-10 15:44:11.957000+02:00,2003,2003-01-01 00:00:00+01:00,2003-12-31 00:00:00+01:00
238044,MDG_0000000026,COUNTRY,IRL,YEAR,EUR,Europe,1992,9.767645375,7.927640444,12.80943154,2025-04-10 15:44:11.957000+02:00,1992,1992-01-01 00:00:00+01:00,1992-12-31 00:00:00+01:00
240201,MDG_0000000026,COUNTRY,NZL,YEAR,WPR,Western Pacific,2009,10.05755691,8.730518344,11.5434384,2025-04-10 15:44:11.957000+02:00,2009,2009-01-01 00:00:00+01:00,2009-12-31 00:00:00+01:00
240600,MDG_0000000026,COUNTRY,GNQ,YEAR,AFR,Africa,2017,211.6428807,133.6923748,344.0426271,2025-04-10 15:44:11.957000+02:00,2017,2017-01-01 00:00:00+01:00,2017-12-31 00:00:00+01:00
243029,MDG_0000000026,COUNTRY,UGA,YEAR,AFR,Africa,2011,294.5312016,232.1201616,385.4054263,2025-04-10 15:44:11.957000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
243527,MDG_0000000026,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,2019,34.73841341,28.56832603,43.02217161,2025-04-10 15:44:11.957000+02:00,2019,2019-01-01 00:00:00+01:00,2019-12-31 00:00:00+01:00
243963,MDG_0000000026,COUNTRY,HRV,YEAR,EUR,Europe,2017,3.584092271,2.700868742,4.57282608,2025-04-07 06:46:44.380000+02:00,2017,2017-01-01 00:00:00+01:00,2017-12-31 00:00:00+01:00
244329,MDG_0000000026,COUNTRY,BWA,YEAR,AFR,Africa,2019,100.1077922,71.21534149,143.6450779,2025-04-10 15:44:11.957000+02:00,2019,2019-01-01 00:00:00+01:00,2019-12-31 00:00:00+01:00
246880,MDG_0000000026,COUNTRY,LUX,YEAR,EUR,Europe,2008,13.12174986,8.945764712,18.66816767,2025-04-10 15:44:11.957000+02:00,2008,2008-01-01 00:00:00+01:00,2008-12-31 00:00:00+01:00
247593,MDG_0000000026,COUNTRY,GMB,YEAR,AFR,Africa,1995,999.3537341,707.6705578,1374.835848,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
248016,MDG_0000000026,COUNTRY,COL,YEAR,AMR,Americas,1990,102.1255385,91.6607465,113.5830367,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
249103,MDG_0000000026,COUNTRY,BTN,YEAR,SEAR,South-East Asia,1995,498.1635708,370.5784543,666.1481116,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
251245,MDG_0000000026,COUNTRY,MYS,YEAR,WPR,Western Pacific,1995,42.89510302,41.27264675,44.56150737,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
251926,MDG_0000000026,COUNTRY,KNA,YEAR,AMR,Americas,2011,89.88039858,55.67348145,131.9005325,2025-04-10 15:44:11.957000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
252735,MDG_0000000026,COUNTRY,MEX,YEAR,AMR,Americas,2013,44.95862673,40.517189,49.10295167,2025-04-10 15:44:11.957000+02:00,2013,2013-01-01 00:00:00+01:00,2013-12-31 00:00:00+01:00
253204,MDG_0000000026,COUNTRY,MNE,YEAR,EUR,Europe,2011,7.216691667,3.899471033,11.63634734,2025-04-07 06:46:44.380000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
254221,MDG_0000000026,COUNTRY,BRA,YEAR,AMR,Americas,2013,61.03989038,59.71611371,62.38528485,2025-04-10 15:44:11.957000+02:00,2013,2013-01-01 00:00:00+01:00,2013-12-31 00:00:00+01:00
255269,MDG_0000000026,COUNTRY,JPN,YEAR,WPR,Western Pacific,2020,4.285983729,3.366359062,5.402773775,2025-04-07 06:46:44.380000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
260039,MDG_0000000026,COUNTRY,RUS,YEAR,EUR,Europe,1994,85.41102425,72.10483186,101.6988615,2025-04-10 15:44:11.957000+02:00,1994,1994-01-01 00:00:00+01:00,1994-12-31 00:00:00+01:00
260519,MDG_0000000026,COUNTRY,ZWE,YEAR,AFR,Africa,2002,417.6648594,357.9956981,499.3943927,2025-04-10 15:44:11.957000+02:00,2002,2002-01-01 00:00:00+01:00,2002-12-31 00:00:00+01:00
261905,MDG_0000000026,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,2020,191.5935048,80.81229424,446.5763548,2025-04-10 15:44:11.957000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
264689,MDG_0000000026,COUNTRY,POL,YEAR,EUR,Europe,2020,2.949783796,1.74603878,5.189325676,2025-04-07 06:46:44.380000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
266574,MDG_0000000026,COUNTRY,ISR,YEAR,EUR,Europe,2017,2.975699707,2.400821397,3.671086018,2025-04-07 06:46:44.380000+02:00,2017,2017-01-01 00:00:00+01:00,2017-12-31 00:00:00+01:00
266639,MDG_0000000026,COUNTRY,FSM,YEAR,WPR,Western Pacific,2020,150.2829893,64.92948515,340.3731337,2025-04-10 15:44:11.957000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
266928,MDG_0000000026,COUNTRY,LAO,YEAR,WPR,Western Pacific,2011,267.3203025,204.6656342,362.8132373,2025-04-10 15:44:11.957000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
268089,MDG_0000000026,COUNTRY,TGO,YEAR,AFR,Africa,2010,496.8376767,370.0528984,649.8700884,2025-04-10 15:44:11.957000+02:00,2010,2010-01-01 00:00:00+01:00,2010-12-31 00:00:00+01:00
269415,MDG_0000000026,COUNTRY,MNG,YEAR,WPR,Western Pacific,1999,161.846094,134.7681846,195.0990424,2025-04-10 15:44:11.957000+02:00,1999,1999-01-01 00:00:00+01:00,1999-12-31 00:00:00+01:00
271260,MDG_0000000026,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,1990,71.93836202,51.5018769,91.4486399,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
273479,MDG_0000000026,COUNTRY,MLT,YEAR,EUR,Europe,2009,10.62272198,6.470383031,15.95299752,2025-04-10 15:44:11.957000+02:00,2009,2009-01-01 00:00:00+01:00,2009-12-31 00:00:00+01:00
276523,MDG_0000000026,COUNTRY,FRA,YEAR,EUR,Europe,2004,9.075664048,8.509745532,9.657832889,2025-04-07 06:46:44.380000+02:00,2004,2004-01-01 00:00:00+01:00,2004-12-31 00:00:00+01:00
279315,MDG_0000000026,COUNTRY,LVA,YEAR,EUR,Europe,1995,58.83917053,48.65917934,70.44976933,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
286155,MDG_0000000026,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,2010,140.1077241,115.7415712,167.2107767,2025-04-10 15:44:11.957000+02:00,2010,2010-01-01 00:00:00+01:00,2010-12-31 00:00:00+01:00
286368,MDG_0000000026,COUNTRY,LBR,YEAR,AFR,Africa,2023,627.71764,436.1128623,913.2930647,2025-04-10 15:44:11.957000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
288256,MDG_0000000026,COUNTRY,SLB,YEAR,WPR,Western Pacific,2002,167.5219272,103.7961551,261.4589852,2025-04-10 15:44:11.957000+02:00,2002,2002-01-01 00:00:00+01:00,2002-12-31 00:00:00+01:00
289474,MDG_0000000026,COUNTRY,IND,YEAR,SEAR,South-East Asia,1988,562.4911411,477.2296241,672.4464761,2025-04-10 15:44:11.957000+02:00,1988,1988-01-01 00:00:00+01:00,1988-12-31 00:00:00+01:00
293569,MDG_0000000026,COUNTRY,CHL,YEAR,AMR,Americas,2017,12.10445704,10.85719673,13.40161762,2025-04-10 15:44:11.957000+02:00,2017,2017-01-01 00:00:00+01:00,2017-12-31 00:00:00+01:00
293611,MDG_0000000026,COUNTRY,GNQ,YEAR,AFR,Africa,2003,342.8950891,241.2272089,490.287317,2025-04-10 15:44:11.957000+02:00,2003,2003-01-01 00:00:00+01:00,2003-12-31 00:00:00+01:00
294030,MDG_0000000026,COUNTRY,BWA,YEAR,AFR,Africa,1987,301.804107,181.875113,486.8597999,2025-04-10 15:44:11.957000+02:00,1987,1987-01-01 00:00:00+01:00,1987-12-31 00:00:00+01:00
294784,MDG_0000000026,COUNTRY,ALB,YEAR,EUR,Europe,1988,31.95795942,24.85242999,41.8092547,2025-04-10 15:44:11.957000+02:00,1988,1988-01-01 00:00:00+01:00,1988-12-31 00:00:00+01:00
297242,MDG_0000000026,COUNTRY,NER,YEAR,AFR,Africa,2009,647.4690028,508.1492987,828.7894337,2025-04-10 15:44:11.957000+02:00,2009,2009-01-01 00:00:00+01:00,2009-12-31 00:00:00+01:00
297549,MDG_0000000026,COUNTRY,MOZ,YEAR,AFR,Africa,2000,525.4131203,417.3157509,666.790479,2025-04-10 15:44:11.957000+02:00,2000,2000-01-01 00:00:00+01:00,2000-12-31 00:00:00+01:00
297941,MDG_0000000026,COUNTRY,TGO,YEAR,AFR,Africa,1995,663.3206153,516.9246485,859.9607372,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
298606,MDG_0000000026,COUNTRY,PRI,YEAR,AMR,Americas,1996,24.29665071,19.8036311,29.34267026,2025-04-10 15:44:11.957000+02:00,1996,1996-01-01 00:00:00+01:00,1996-12-31 00:00:00+01:00
299611,MDG_0000000026,COUNTRY,NRU,YEAR,WPR,Western Pacific,2001,298.6574022,164.2532503,560.091997,2025-04-10 15:44:11.957000+02:00,2001,2001-01-01 00:00:00+01:00,2001-12-31 00:00:00+01:00
301458,MDG_0000000026,COUNTRY,GMB,YEAR,AFR,Africa,1999,830.1395717,597.1663232,1148.773841,2025-04-10 15:44:11.957000+02:00,1999,1999-01-01 00:00:00+01:00,1999-12-31 00:00:00+01:00
302512,MDG_0000000026,COUNTRY,BFA,YEAR,AFR,Africa,1990,758.9509668,584.8459973,1006.509308,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
303724,MDG_0000000026,COUNTRY,JAM,YEAR,AMR,Americas,2008,90.95328101,83.51931484,98.99420388,2025-04-10 15:44:11.957000+02:00,2008,2008-01-01 00:00:00+01:00,2008-12-31 00:00:00+01:00
305640,MDG_0000000026,COUNTRY,ERI,YEAR,AFR,Africa,2022,301.354398,186.0741511,497.1643905,2025-04-10 15:44:11.957000+02:00,2022,2022-01-01 00:00:00+01:00,2022-12-31 00:00:00+01:00
307773,MDG_0000000026,COUNTRY,DMA,YEAR,AMR,Americas,1989,68.64524095,49.10173432,94.22419189,2025-04-10 15:44:11.957000+02:00,1989,1989-01-01 00:00:00+01:00,1989-12-31 00:00:00+01:00
308319,MDG_0000000026,COUNTRY,BIH,YEAR,EUR,Europe,2022,11.79462187,6.60761515,20.50786915,2025-04-10 15:44:11.957000+02:00,2022,2022-01-01 00:00:00+01:00,2022-12-31 00:00:00+01:00
308594,MDG_0000000026,COUNTRY,HUN,YEAR,EUR,Europe,2015,13.49472223,10.85473068,17.01917241,2025-04-10 15:44:11.957000+02:00,2015,2015-01-01 00:00:00+01:00,2015-12-31 00:00:00+01:00
308901,MDG_0000000026,COUNTRY,SVN,YEAR,EUR,Europe,1993,12.47889917,9.817709378,15.68159239,2025-04-10 15:44:11.957000+02:00,1993,1993-01-01 00:00:00+01:00,1993-12-31 00:00:00+01:00
311203,MDG_0000000026,COUNTRY,CHN,YEAR,WPR,Western Pacific,1985,125.3739846,92.09051118,179.1509914,2025-04-10 15:44:11.957000+02:00,1985,1985-01-01 00:00:00+01:00,1985-12-31 00:00:00+01:00
312266,MDG_0000000026,COUNTRY,BLZ,YEAR,AMR,Americas,1990,76.9951076,59.54505588,98.27640192,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
313913,MDG_0000000026,COUNTRY,POL,YEAR,EUR,Europe,1986,18.96101423,14.99923018,24.28436168,2025-04-10 15:44:11.957000+02:00,1986,1986-01-01 00:00:00+01:00,1986-12-31 00:00:00+01:00
315770,MDG_0000000026,COUNTRY,SUR,YEAR,AMR,Americas,1995,331.2997244,256.9058667,441.6556684,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
315805,MDG_0000000026,COUNTRY,GEO,YEAR,EUR,Europe,1986,34.04044696,26.08173292,44.09807073,2025-04-10 15:44:11.957000+02:00,1986,1986-01-01 00:00:00+01:00,1986-12-31 00:00:00+01:00
316262,MDG_0000000026,COUNTRY,ALB,YEAR,EUR,Europe,2018,7.376224284,3.900411228,12.952342,2025-04-10 15:44:11.957000+02:00,2018,2018-01-01 00:00:00+01:00,2018-12-31 00:00:00+01:00
317622,MDG_0000000026,COUNTRY,KEN,YEAR,AFR,Africa,1995,511.7154112,414.1505595,633.208405,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
319247,MDG_0000000026,COUNTRY,ARG,YEAR,AMR,Americas,1993,61.59898279,55.76195463,68.2836414,2025-04-10 15:44:11.957000+02:00,1993,1993-01-01 00:00:00+01:00,1993-12-31 00:00:00+01:00
319557,MDG_0000000026,COUNTRY,GUY,YEAR,AMR,Americas,2005,166.4021452,143.5329918,195.3643601,2025-04-10 15:44:11.957000+02:00,2005,2005-01-01 00:00:00+01:00,2005-12-31 00:00:00+01:00
319795,MDG_0000000026,COUNTRY,MLT,YEAR,EUR,Europe,1997,15.26139682,10.91770666,21.58274975,2025-04-10 15:44:11.957000+02:00,1997,1997-01-01 00:00:00+01:00,1997-12-31 00:00:00+01:00
320352,MDG_0000000026,COUNTRY,SLB,YEAR,WPR,Western Pacific,2003,166.72618,102.8296244,258.5189225,2025-04-10 15:44:11.957000+02:00,2003,2003-01-01 00:00:00+01:00,2003-12-31 00:00:00+01:00
320856,MDG_0000000026,COUNTRY,CHE,YEAR,EUR,Europe,1988,14.66809262,10.95528414,22.70761678,2025-04-10 15:44:11.957000+02:00,1988,1988-01-01 00:00:00+01:00,1988-12-31 00:00:00+01:00
321643,MDG_0000000026,COUNTRY,MNG,YEAR,WPR,Western Pacific,2017,45.43285056,35.67261987,57.82534293,2025-04-10 15:44:11.957000+02:00,2017,2017-01-01 00:00:00+01:00,2017-12-31 00:00:00+01:00
321935,MDG_0000000026,COUNTRY,DNK,YEAR,EUR,Europe,1990,12.16860215,10.69566067,13.90966349,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
325248,MDG_0000000026,COUNTRY,LSO,YEAR,AFR,Africa,2002,484.125997,391.6938814,618.911157,2025-04-10 15:44:11.957000+02:00,2002,2002-01-01 00:00:00+01:00,2002-12-31 00:00:00+01:00
326703,MDG_0000000026,COUNTRY,NGA,YEAR,AFR,Africa,2003,1090.391534,849.5290596,1359.462789,2025-04-10 15:44:11.957000+02:00,2003,2003-01-01 00:00:00+01:00,2003-12-31 00:00:00+01:00
328337,MDG_0000000026,COUNTRY,KGZ,YEAR,EUR,Europe,2019,46.97892035,39.20217577,57.82429864,2025-04-10 15:44:11.957000+02:00,2019,2019-01-01 00:00:00+01:00,2019-12-31 00:00:00+01:00
329939,MDG_0000000026,COUNTRY,NAM,YEAR,AFR,Africa,2023,138.85587,90.89938667,223.1272539,2025-04-10 15:44:11.957000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
330141,MDG_0000000026,COUNTRY,MKD,YEAR,EUR,Europe,1987,15.47596356,10.68427379,23.75757022,2025-04-10 15:44:11.957000+02:00,1987,1987-01-01 00:00:00+01:00,1987-12-31 00:00:00+01:00
